,SPD,BÜNDNIS 90/DIE GRÜNEN,FDP,CDU/CSU,DIE LINKE,AfD,Fraktionslos
231,-5.104500000000008,-5.0487000000000055,0.2821,0.0,0.036800000000000034,1.2449,0.0
232,-5.49,0.8770000000000002,0.5587,0.0,-4.234900000000001,-2.2513,0.0
233,-3.7081000000000017,3.8546,0.0,0.0,-0.9841,-0.12290000000000012,
234,1.4872999999999998,0.7384,0.0,0.0,0.3177,-1.5741999999999996,
235,3.4819,-0.6418999999999999,0.0,0.0,-1.6228999999999996,-4.345700000000001,
236,2.5052,0.01980000000000012,-8.907400000000003,0.0,-2.0109000000000004,-1.5667999999999995,
237,2.1424000000000007,-5.0409000000000095,-3.2738,0.0,-3.6318000000000064,1.3052,
238,-0.3743,-3.1509,1.6936000000000002,-5.256100000000006,-1.0359999999999998,1.8396,
239,-1.2854,-5.696500000000013,-4.060499999999998,-2.9047999999999985,-1.6241,-2.4105000000000008,
240,-1.3615999999999997,-4.088400000000008,2.8288,-0.01439999999999969,0.5811999999999999,-1.5035000000000005,
241,-1.3974000000000002,-5.244400000000014,-2.1955000000000005,2.2455000000000003,0.4584,1.5053999999999998,
242,-0.8961999999999997,-2.5228999999999995,-0.3374999999999999,5.997399999999996,0.5155000000000001,-3.4517,
243,-1.0400999999999998,-0.3458999999999995,-2.1737999999999995,2.9397999999999986,-0.05850000000000005,-3.0333,
244,1.6932000000000005,-2.0036,-1.7540000000000004,-7.854000000000018,-6.366000000000003,-0.8057000000000001,
